kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_kepmag
5531953,K01681.03,,CANDIDATE,3.53105835,134.3171,1.778,310.8,10.61,1.213,11.7,336.0,3638.0,4.844,0.42,15.855
4164393,K03413.01,,FALSE POSITIVE,49.612757516,165.9984372,7.07603,130460.0,57.08,0.929,2070.3,21.0,6241.0,4.45,1.031,15.217
6277410,K07774.01,,CANDIDATE,6.32589574,133.27081,1.383,192.5,1.14,0.181,8.8,213.0,5749.0,4.568,0.818,15.421
9843517,K03480.01,,CANDIDATE,11.9378354,133.2612,4.652,246.0,1.15,0.036,9.6,91.0,5469.0,4.611,0.738,15.954
8812045,K03481.01,,CANDIDATE,32.715906,135.9204,10.79,135.7,3.68,0.25,13.1,39.0,5527.0,3.627,3.192,14.462
7288444,K03482.01,Kepler-1924 b,CONFIRMED,15.3317719,142.5217,5.467,179.2,1.91,0.802,13.3,88.0,5726.0,4.228,1.285,15.098
3101923,K03483.01,,CANDIDATE,82.331756,133.0814,8.664,283.2,2.08,0.027,11.9,18.0,5997.0,4.304,1.242,14.872
10881457,K03484.01,Kepler-1510 b,CONFIRMED,84.704139,152.1832,10.393,655.7,4.17,0.01,17.0,11.0,6085.0,4.115,1.634,15.169
5513861,K07731.01,,FALSE POSITIVE,0.755105584,131.8133513,5.02374,250026.0,76.26,0.732,2158.5,1378.0,6592.0,4.369,1.19,11.638
9948002,K03562.01,,FALSE POSITIVE,101.26336282,214.125128,17.8951,72792.5,44.0,0.944,3573.1,13.0,6309.0,4.413,1.062,14.319
5264304,K03563.01,,FALSE POSITIVE,120.58167178,248.238772,8.2904,192896.0,41.71,0.845,1184.8,10.0,5294.0,4.651,0.673,15.777
10960995,K03564.01,,FALSE POSITIVE,1.558544209,131.567665,3.3727,225588.0,35.12,0.507,421.6,731.0,4868.0,4.582,0.708,14.498
9592575,K03565.01,,FALSE POSITIVE,2.63757408,131.575561,5.9626,169658.0,76.02,1.107,1471.6,435.0,5639.0,4.509,0.953,15.902
7898576,K03566.01,,FALSE POSITIVE,8.64636188,135.46223,8.73607,218072.0,54.24,0.294,2441.7,21.0,6444.0,4.382,1.134,14.097
5806800,K07741.01,,FALSE POSITIVE,125.288206,252.0979,3.695,241.6,1.5,0.066,9.4,11.0,5881.0,4.48,0.973,14.179
11671429,K03567.01,,FALSE POSITIVE,112.46358893,197.557702,31.8273,242411.0,129.04,0.523,1374.0,13.0,7426.0,3.903,2.463,10.967
5621333,K03341.01,,CANDIDATE,27.0965146,139.3521,8.42,208.4,2.13,0.769,16.4,52.0,5775.0,4.193,1.352,14.886
5621333,K03341.02,,CANDIDATE,11.5474983,139.9777,6.684,115.5,1.48,0.495,12.3,112.0,5775.0,4.193,1.352,14.886
5392897,K03342.01,,FALSE POSITIVE,42.39930429,354.461453,18.3609,205992.0,44.7,0.336,2261.9,26.0,6153.0,4.487,0.962,15.747
3236705,K03343.01,,CANDIDATE,83.2664103,194.23925,2.813,620.0,2.89,0.029,10.9,17.0,5538.0,4.266,1.18,14.97
5282049,K01545.02,,FALSE POSITIVE,5.91039905,132.7277844,3.85,,,,,148.0,,,,15.169
11810124,K03344.01,Kepler-1471 c,CONFIRMED,11.6044881,139.05603,3.409,267.6,1.88,0.118,14.5,113.0,5533.0,4.275,1.166,15.254
6023859,K03414.01,,FALSE POSITIVE,27.009807384,141.2897316,1.96698,67898.0,22.32,0.949,541.3,25.0,3900.0,4.727,0.534,15.483
3433668,K03415.01,Kepler-1493 b,CONFIRMED,15.0219784,143.6989,5.068,96.9,1.77,0.96,7.4,87.0,5831.0,4.162,1.382,13.109
2849140,K03416.01,,CANDIDATE,11.8237228,139.4199,8.518,212.7,1.25,0.698,14.2,114.0,5559.0,4.578,0.803,15.353
7503885,K03417.01,Kepler-1494 b,CONFIRMED,91.078624,213.7723,10.304,738.6,3.26,0.901,20.8,14.0,5915.0,4.437,1.008,15.214
3629330,K03418.01,Kepler-1495 b,CONFIRMED,85.272459,182.3725,13.31,767.8,3.85,0.965,18.9,12.0,5922.0,4.349,1.057,15.417
5471289,K03485.01,,FALSE POSITIVE,12.42592675,141.5292956,29.1701,410.3,2.66,0.973,63.7,112.0,5952.0,4.489,0.971,14.936
8121328,K03486.01,,CANDIDATE,19.0689513,145.7515,12.462,169.3,1.63,0.98,19.1,71.0,5418.0,4.436,0.889,14.371
9783760,K03487.01,,FALSE POSITIVE,89.7398137,205.26465,3.26371,81096.0,38.01,1.026,296.0,12.0,5777.0,4.608,0.747,14.294
9528430,K03489.01,,FALSE POSITIVE,90.08255562,173.987561,19.7301,43252.2,49.2,0.099,3571.6,15.0,6523.0,3.835,2.343,12.963
5529552,K07732.01,,FALSE POSITIVE,0.759768478,131.78573,2.824,57.4,0.64,0.583,12.9,1762.0,5481.0,4.574,0.815,15.318
8882847,K03490.01,,FALSE POSITIVE,42.2011587,172.4344,8.479,178.1,37.39,1.225,15.9,30.0,6200.0,4.135,1.449,13.294
9773869,K03568.01,,FALSE POSITIVE,15.65129028,132.81543,6.7631,398641.0,78.3,0.507,359.7,52.0,6137.0,4.418,1.103,16.666
6707942,K03569.01,,FALSE POSITIVE,9.014220178,131.549902,2.76441,34085.6,15.49,0.802,1109.2,73.0,4842.0,4.573,0.73,13.57
5023948,K03570.01,,FALSE POSITIVE,1.824653341,132.883177,4.25512,176739.0,55.44,0.845,1833.7,380.0,6413.0,4.372,0.941,15.048
5113053,K03571.01,,FALSE POSITIVE,3.185090259,133.294014,4.80188,423276.0,92.5,0.465,1909.2,0.0,6516.0,4.249,1.279,15.519
5817957,K07742.01,,FALSE POSITIVE,372.76888,377.6144,23.27,1157.2,3.66,0.909,22.8,4.0,5800.0,4.514,0.894,15.422
11853878,K01833.03,Kepler-968 c,CONFIRMED,5.70940795,137.12208,1.622,586.7,1.51,0.751,20.2,176.0,4402.0,4.682,0.572,14.265
4743508,K03572.01,,FALSE POSITIVE,2.086076372,133.416141,2.4032,58858.0,1543.74,13.376,159.3,585.0,6124.0,4.265,1.119,14.554
11810124,K03344.02,Kepler-1471 b,CONFIRMED,3.63898953,131.78562,2.252,209.6,1.68,0.32,16.0,368.0,5533.0,4.275,1.166,15.254
11303322,K03345.01,Kepler-1472 b,CONFIRMED,38.1303324,159.3878,6.53,180.4,1.54,0.562,11.6,34.0,6370.0,4.41,1.106,14.633
11241912,K03346.01,Kepler-1473 b,CONFIRMED,14.42735088,138.84024,4.857,117.0,1.53,0.977,21.5,91.0,5929.0,4.403,1.04,13.359
6043538,K07759.01,,CANDIDATE,6.2253374,133.0882,4.388,108.6,1.92,0.692,11.8,220.0,6263.0,4.024,1.726,14.918
8824737,K03347.01,Kepler-1917 b,CONFIRMED,12.90235874,139.15105,2.446,354.4,1.49,0.382,15.7,101.0,5530.0,4.586,0.788,15.487
9349757,K03348.01,Kepler-1474 b,CONFIRMED,36.4337867,132.90573,4.388,406.8,2.2,0.25,16.2,37.0,5566.0,4.329,1.099,15.246
11519134,K03419.01,,FALSE POSITIVE,58.5850357,140.799676,3.5939,75468.0,149.98,1.309,656.5,23.0,6379.0,3.925,1.994,13.061
7289338,K03420.02,,CANDIDATE,12.5014905,142.55934,3.882,220.1,2.24,0.43,10.8,107.0,5821.0,4.127,1.492,15.589
5004909,K03421.01,,CANDIDATE,40.6511021,164.5528,11.282,136.4,1.7,0.682,17.3,35.0,6297.0,4.26,1.369,13.935
6278670,K07775.01,,CANDIDATE,89.945828,133.5634,2.286,335.6,3.46,0.171,6.6,15.0,5115.0,3.819,1.924,13.64
5898983,K03422.01,,CANDIDATE,40.1454757,133.7186,5.2,310.8,13.01,0.491,5.2,37.0,7852.0,3.159,7.162,13.201
7703955,K01707.02,Kepler-315 c,CONFIRMED,265.47847,151.0673,10.28,1040.7,4.2,0.956,18.1,5.0,5792.0,4.375,1.005,15.321
8552719,K01792.02,,FALSE POSITIVE,1.546222068,132.45951,7.998,49.4,0.77,0.503,56.6,824.0,5611.0,4.388,1.073,12.16
12164634,K03491.01,,FALSE POSITIVE,89.3313828,204.18503,11.919,2177.6,8.02,0.899,169.5,16.0,6860.0,4.233,1.467,13.68
5193077,K03492.01,,FALSE POSITIVE,22.2941485,146.4526,3.188,100.9,1.5,0.709,13.6,48.0,5915.0,4.223,1.392,13.03
5617259,K07733.01,,CANDIDATE,1.048130894,132.3528023,5.6707,191.8,4.52,0.216,5.2,1282.0,7673.0,3.679,3.214,11.86
8880123,K03493.01,Kepler-1925 b,CONFIRMED,46.7162336,145.5064,7.259,345.5,2.03,0.266,15.4,31.0,5856.0,4.386,1.092,15.223
9474756,K03495.01,,CANDIDATE,17.6062701,147.1894,6.134,146.2,1.72,0.923,10.4,75.0,5808.0,4.326,1.159,15.135
10068919,K03573.01,,FALSE POSITIVE,43.56225858,153.270753,3.6873,51325.0,80.02,1.295,163.6,29.0,6411.0,4.307,1.216,13.676
7353970,K03574.01,,FALSE POSITIVE,198.443477,155.615557,9.9776,39943.0,41.72,1.149,464.2,8.0,5420.0,4.502,0.868,13.76
12316447,K03575.01,,FALSE POSITIVE,17.907664726,139.743761,5.58652,265411.0,282.86,2.79,1731.4,0.0,6173.0,4.447,1.041,16.107
5823557,K07743.01,,FALSE POSITIVE,2.4044122,133.2244,4.575,42.7,0.85,0.559,10.8,562.0,6398.0,4.276,1.249,13.894
10491554,K03576.01,,FALSE POSITIVE,22.77196484,140.4865,8.3476,325446.0,104.17,0.603,305.2,26.0,6049.0,4.067,1.557,15.018
9785454,K03577.01,,FALSE POSITIVE,184.52015392,237.698721,15.3564,49269.0,23.38,0.886,1759.1,8.0,5341.0,4.514,0.776,14.07
8636333,K03349.01,Kepler-1475 b,CONFIRMED,82.175197,197.20187,8.664,546.4,2.24,0.015,20.8,17.0,6247.0,4.489,0.954,15.292
7136958,K03350.01,,FALSE POSITIVE,29.015852933,138.402477,7.19844,71432.1,1183.06,12.223,1268.8,42.0,5783.0,4.415,0.941,15.546
1995732,K03351.01,,FALSE POSITIVE,77.36241476,139.095626,12.1317,96585.8,41.66,0.995,1246.3,18.0,5359.0,4.57,0.79,15.673
6069674,K07761.01,,FALSE POSITIVE,495.71095,450.0348,4.514,443.1,4.41,0.718,8.5,3.0,6054.0,3.911,1.953,13.867
8081239,K03352.01,Kepler-1476 b,CONFIRMED,10.35857039,138.30794,2.577,273.7,1.68,0.074,15.1,133.0,5893.0,4.423,1.02,15.408
5308663,K01562.02,,CANDIDATE,20.0679247,150.7703,5.236,482.2,2.25,0.849,13.8,56.0,5997.0,4.522,0.904,15.59
3745559,K03423.01,Kepler-1920 b,CONFIRMED,30.2541186,136.63873,2.134,576.3,2.8,0.122,12.3,47.0,6277.0,4.402,1.161,14.296
8356054,K03424.01,,FALSE POSITIVE,17.081202417,134.296431,7.20617,134143.0,39.24,0.915,1524.8,0.0,5431.0,4.623,0.708,15.863
9117416,K03425.01,Kepler-1921 b,CONFIRMED,20.034708,145.4541,6.49,124.4,2.24,0.193,22.9,69.0,6120.0,3.934,2.0,13.266
6356400,K07776.01,,CANDIDATE,541.92452,326.8745,21.4,1504.2,3.15,0.95,18.1,3.0,4378.0,4.64,0.614,15.671
9117416,K03425.02,Kepler-1921 c,CONFIRMED,3.15722086,131.69915,3.762,49.7,1.41,0.001,17.4,410.0,6120.0,3.934,2.0,13.266
5900235,K03426.01,,CANDIDATE,58.7701045,174.775,6.995,224.4,1.57,0.551,13.2,21.0,6158.0,4.397,1.013,14.324
9474756,K03495.02,,CANDIDATE,6.685438,132.3184,5.09,89.2,1.25,0.853,9.7,193.0,5808.0,4.326,1.159,15.135
7517261,K03496.01,Kepler-1511 b,CONFIRMED,23.2385587,143.5274,8.432,161.2,2.18,0.355,15.5,54.0,6602.0,4.108,1.685,13.932
7517261,K03496.02,,CANDIDATE,8.5433774,137.9895,6.149,75.1,1.58,0.748,10.3,151.0,6602.0,4.108,1.685,13.932
5653795,K07734.01,,FALSE POSITIVE,118.314913,215.6117,4.79,216.3,7.23,0.522,7.0,7.0,6190.0,3.34,4.763,13.172
8424002,K03497.01,Kepler-1512 b,CONFIRMED,20.35971899,134.29123,2.1521,345.7,0.8,0.925,26.8,65.0,3419.0,4.904,0.344,13.393
8635938,K03498.01,,FALSE POSITIVE,43.798566,172.58505,6.401,290.4,48.52,1.182,26.1,31.0,5611.0,3.842,2.227,12.963
10464666,K03578.01,,FALSE POSITIVE,131.73630485,194.5833896,5.28476,58381.2,54.38,0.871,1241.0,10.0,5102.0,3.962,1.669,13.395
5024292,K03579.01,,FALSE POSITIVE,4.301031137,134.44907,5.65214,204153.0,93.01,0.79,1526.2,150.0,6386.0,4.208,1.548,14.573
4659255,K03580.01,,FALSE POSITIVE,198.01379181,234.151682,9.72673,142501.0,38.49,0.88,1411.3,7.0,5359.0,4.566,0.708,15.546
8263746,K03581.01,,FALSE POSITIVE,10.9938268,138.805226,5.0746,419208.0,52.69,0.471,469.5,0.0,4856.0,4.554,0.743,16.751
5877292,K07744.01,,CANDIDATE,11.7201693,136.1871,2.399,154.4,1.34,0.292,7.5,98.0,6193.0,4.434,1.067,15.171
10657406,K01837.02,Kepler-969 c,CONFIRMED,1.682934607,131.96807,1.8846,142.7,1.06,0.681,24.5,788.0,5201.0,4.573,0.834,13.733
3428468,K03582.01,,FALSE POSITIVE,114.90862419,199.450746,7.66397,196112.0,42.78,0.78,1179.7,13.0,4412.0,4.565,0.737,15.927
7091432,K03353.01,Kepler-1477 b,CONFIRMED,11.55532445,134.12977,3.499,250.0,1.7,0.96,16.1,113.0,5149.0,4.506,0.803,14.598
9845909,K03354.01,,CANDIDATE,11.5706005,136.28577,3.073,211.9,1.33,0.416,9.6,73.0,5718.0,4.479,0.9,15.089
9221528,K03355.01,,CANDIDATE,16.2953228,144.7982,4.882,229.1,1.6,0.587,12.9,72.0,6187.0,4.432,1.013,15.11
6106046,K07762.01,,CANDIDATE,8.5073512,135.8115,2.266,209.5,1.38,0.223,8.9,99.0,5914.0,4.483,0.955,15.33
6368230,K03356.01,Kepler-1478 b,CONFIRMED,26.0841212,149.4437,6.141,259.7,1.35,0.092,13.8,52.0,6083.0,4.563,0.835,15.44
7115291,K03357.01,,FALSE POSITIVE,52.802767576,167.270294,5.6184,52110.3,75.82,1.473,1238.8,23.0,5835.0,4.492,0.901,15.193
9907505,K03427.01,,FALSE POSITIVE,39.206808648,142.4611109,6.24701,186978.0,50.2,0.81,1274.3,23.0,5945.0,4.545,0.861,15.545
9027909,K03428.01,Kepler-1496 b,CONFIRMED,64.6589166,170.17972,7.71,235.4,2.12,0.083,13.9,22.0,5821.0,4.172,1.395,14.694
9230021,K03429.01,,CANDIDATE,15.8283833,144.3927,3.643,227.5,1.8,0.623,9.8,70.0,5596.0,4.298,1.145,15.364
6369845,K07777.01,,FALSE POSITIVE,27.6760342,144.9833,4.234,266.8,5.15,0.071,14.4,48.0,5123.0,3.442,3.224,13.33
9230021,K03429.02,Kepler-1497 b,CONFIRMED,8.74192361,135.42727,4.235,295.7,1.94,0.025,18.5,130.0,5596.0,4.298,1.145,15.364
9230021,K03429.03,,FALSE POSITIVE,26.936878,157.7573,4.969,246.9,1.57,0.2807,8.8,,5878.0,4.442,0.998,15.364
3662838,K00302.02,,FALSE POSITIVE,53.34418038,170.0739545,3.62,,,,,,,,,12.059
5471688,K03499.01,,FALSE POSITIVE,12.4281308,141.4385,6.79,131.4,0.85,0.33,9.4,96.0,5940.0,4.621,0.729,15.056
8552719,K01792.03,Kepler-953 c,CONFIRMED,9.10969334,133.06566,5.3181,126.4,1.32,0.761,47.8,140.0,5611.0,4.388,1.073,12.16
5471688,K03499.02,,FALSE POSITIVE,0.96283264,132.20087,2.947,96.3,0.74,0.4963,16.4,741.0,5955.0,4.617,0.733,15.056
6058816,K03500.01,Kepler-1927 b,CONFIRMED,73.7502765,188.52221,13.309,233.1,3.78,0.127,33.9,19.0,6056.0,3.797,2.481,13.214
6058816,K03500.02,,CANDIDATE,4.7482669,135.8003,4.947,35.6,1.57,0.673,12.1,280.0,6056.0,3.797,2.481,13.214
5130740,K03583.01,,FALSE POSITIVE,210.30644361,285.127394,6.68665,46455.4,101.13,1.155,1081.7,5.0,7591.0,4.05,2.017,12.504
9892471,K03584.01,,FALSE POSITIVE,8.268081087,135.0563298,3.47103,71479.3,50.31,1.099,1320.5,158.0,5749.0,4.502,0.922,15.768
2019076,K03585.01,,FALSE POSITIVE,3.564614021,131.86235,3.44204,94342.0,46.0,0.989,728.8,342.0,5891.0,4.45,0.892,15.671
5879448,K07745.01,,FALSE POSITIVE,533.47707,245.3651,23.71,210.6,2.6,0.418,15.3,3.0,6077.0,3.931,1.759,13.294
7376490,K03586.01,,FALSE POSITIVE,5.877122413,136.420718,3.7369,15647.1,45.95,1.238,287.6,228.0,5778.0,4.325,1.043,13.147
11968513,K03587.01,,FALSE POSITIVE,1.036592635,132.089146,2.40749,124498.0,463.05,0.898,444.7,1088.0,4884.0,2.737,8.747,14.441
4263529,K03358.01,,CANDIDATE,10.10404351,132.892841,1.0022,1322.4,4.05,0.951,39.5,137.0,5530.0,4.541,0.831,14.031
7866921,K03360.01,,FALSE POSITIVE,91.4999978,182.769045,19.5818,65496.0,21.86,0.736,1018.4,13.0,5263.0,4.572,0.774,14.801
6619815,K03361.01,Kepler-1696 b,CONFIRMED,65.9407869,231.97155,7.776,580.4,2.33,0.332,19.8,20.0,5982.0,4.493,0.96,15.502
6113752,K07763.01,,FALSE POSITIVE,406.45737,230.8834,9.554,284.2,1.96,0.428,12.7,3.0,6217.0,4.364,1.141,13.079
3098197,K03362.01,,FALSE POSITIVE,30.47639859,156.24007,17.9728,130569.0,43.01,0.92,236.2,45.0,5913.0,4.585,0.787,14.84
11651712,K03363.01,Kepler-1479 b,CONFIRMED,14.53260546,140.4685,2.4212,328.9,1.69,0.112,29.0,74.0,6003.0,4.507,0.932,13.785
9896558,K01718.02,Kepler-937 c,CONFIRMED,153.348739,190.5347,12.205,388.0,2.14,0.261,12.7,7.0,6127.0,4.356,1.08,15.224
7697103,K03430.01,,CANDIDATE,13.9248005,142.04732,5.016,195.2,0.9,0.021,11.2,99.0,5271.0,4.669,0.648,15.712
9267996,K03431.01,,CANDIDATE,19.6001405,138.5631,8.613,282.0,2.08,0.971,19.7,68.0,6003.0,4.507,0.932,13.874
7045605,K07808.01,,FALSE POSITIVE,361.526458,339.3304,6.947,525.1,5.7,0.971,14.0,4.0,7196.0,4.064,1.923,13.151
8738775,K03432.01,Kepler-1498 b,CONFIRMED,48.0506878,140.514,7.999,274.5,2.36,0.186,15.1,28.0,5332.0,4.083,1.453,15.033
7093401,K03433.01,,CANDIDATE,34.08429351,152.06766,1.3521,3746.0,36.05,1.28,28.7,31.0,5252.0,4.428,0.922,15.417
7877818,K03816.01,,FALSE POSITIVE,9.44942628,132.45174,6.3064,1211.9,75.22,1.217,81.1,144.0,5092.0,3.689,2.664,13.819
5636642,K03817.01,,FALSE POSITIVE,0.933489066,132.101834,1.41864,14259.0,48.01,1.243,374.5,662.0,5758.0,4.307,1.084,16.428
6515722,K03818.01,,FALSE POSITIVE,1.908525084,131.77571,4.169,218.9,3.74,0.015,26.9,532.0,9174.0,4.013,2.471,11.721
6679504,K07788.01,,FALSE POSITIVE,0.798467681,132.04627,0.86,120.7,0.82,0.331,9.4,1630.0,5575.0,4.557,0.733,15.89
5560831,K03819.01,,FALSE POSITIVE,0.867721348,132.161646,4.8783,97653.0,67.0,0.987,587.9,897.0,5510.0,4.186,1.276,16.09
5305404,K03820.01,,FALSE POSITIVE,161.252567,189.10238,23.626,2911.5,5.04,0.869,94.7,7.0,5985.0,4.574,0.811,14.72
3728432,K03893.01,Kepler-1526 b,CONFIRMED,3.90863457,133.92971,1.7704,867.2,1.86,0.111,36.6,342.0,4518.0,4.613,0.653,15.646
6696580,K02092.03,Kepler-359 d,CONFIRMED,77.086191,202.7483,4.77,942.8,29.77,1.227,12.9,16.0,6228.0,4.441,1.049,15.886
5473535,K03894.01,,FALSE POSITIVE,1.673662758,131.67166,2.3135,316.4,23.42,1.186,33.4,802.0,6444.0,4.433,1.053,14.576
12106934,K03895.01,,FALSE POSITIVE,5.93717724,135.95682,5.355,25450.0,594.32,6.282,56.3,82.0,5780.0,4.438,1.0,18.358
6222898,K03896.01,,FALSE POSITIVE,3.89043062,132.7665,6.596,195.4,1.24,0.025,14.4,175.0,5646.0,4.449,0.896,15.204
3955866,K03897.01,,FALSE POSITIVE,16.8282542,296.233,39.098,655.3,2.66,0.7071,78.3,,5575.0,4.496,0.972,14.889
11200767,K03667.01,,FALSE POSITIVE,2.489549075,132.045037,2.4345,2829.7,59.57,1.33,160.6,545.0,6184.0,4.138,1.406,13.368
9892816,K01955.03,Kepler-342 e,CONFIRMED,1.644221032,131.75241,2.9122,47.8,1.18,0.942,24.1,752.0,6297.0,4.26,1.369,13.147
8589731,K03668.01,,FALSE POSITIVE,4.469731089,133.011683,5.257,3159.6,84.63,1.268,286.7,303.0,5758.0,3.808,2.318,13.246
4356766,K03669.01,,FALSE POSITIVE,1.731803197,132.887574,5.6803,44612.0,22.87,0.63,221.1,656.0,5761.0,4.426,1.029,15.449
2167890,K03670.01,,FALSE POSITIVE,2.64830047,133.034879,2.6395,12668.0,126.54,0.873,79.8,111.0,4839.0,2.761,9.278,12.858
5384079,K02011.02,Kepler-348 c,CONFIRMED,17.2653659,135.3549,5.02,67.9,1.16,0.007,13.9,77.0,6388.0,4.244,1.402,12.556
4935914,K03743.01,,FALSE POSITIVE,3.486318703,134.87329,2.7904,60135.0,54.53,1.138,190.7,71.0,5780.0,4.438,1.0,17.914
11303811,K03744.01,,FALSE POSITIVE,1.705780649,133.15662,1.6271,15498.0,25.95,1.231,31.8,668.0,4970.0,4.665,0.591,15.77
2437783,K03745.01,,FALSE POSITIVE,7.45306683,131.76434,4.7617,46552.0,1044.28,10.337,84.3,44.0,5780.0,4.438,1.0,17.3
12062660,K03746.01,,FALSE POSITIVE,2.929299629,133.71721,7.102,83918.0,51.67,1.025,374.6,211.0,5780.0,4.438,1.0,17.382
9777087,K03747.01,,FALSE POSITIVE,5.50811352,134.32603,2.9516,40380.0,34.03,1.215,100.5,31.0,5188.0,4.687,0.624,17.065
5956776,K03821.01,,FALSE POSITIVE,0.569115097,132.020841,3.5028,585597.0,156.15,0.444,229.6,1386.0,7174.0,4.13,1.705,16.747
8883727,K03822.01,,FALSE POSITIVE,2.529073751,133.390989,1.8827,1572.9,25.8,1.263,73.4,532.0,5465.0,4.598,0.766,15.573
4820550,K03823.01,,CANDIDATE,202.1168173,292.05064,4.683,2701.2,5.8,0.906,56.3,7.0,5536.0,4.498,0.917,13.922
6516874,K03824.01,,FALSE POSITIVE,0.916326699,131.80905,3.1427,96384.0,50.7,0.988,251.6,1242.0,6046.0,4.486,0.972,15.896
11709124,K00435.03,Kepler-154 b,CONFIRMED,33.0405509,161.22146,3.3613,577.4,2.36,0.431,27.5,33.0,5688.0,4.415,0.971,14.534
9161118,K03898.01,,FALSE POSITIVE,1.306723495,132.53576,6.606,12456.6,27.42,1.229,311.7,880.0,4651.0,4.612,0.657,15.984
3556229,K03899.01,,FALSE POSITIVE,0.7967202,132.288291,4.25304,167719.0,56.89,0.839,716.6,557.0,5780.0,4.438,1.0,17.656
11911580,K03900.01,,FALSE POSITIVE,359.102042,393.8542,16.949,1102.9,28.76,1.201,26.5,4.0,6355.0,4.41,1.108,13.906
9480535,K03901.01,Kepler-1527 b,CONFIRMED,160.130899,203.47424,13.775,1183.0,6.67,0.791,32.4,5.0,6092.0,4.056,1.759,15.13
10583225,K03902.01,,FALSE POSITIVE,2.69634575,132.9969,3.785,185.2,1.46,0.54,35.4,501.0,5418.0,4.335,1.051,14.544
5215251,K03903.01,,FALSE POSITIVE,2.553924603,131.94769,9.835,1680.1,32.67,1.258,100.5,451.0,5993.0,4.489,0.986,15.755
10383696,K03671.01,,FALSE POSITIVE,8.487871809,134.495278,4.19829,118814.0,46.24,0.941,483.9,74.0,5553.0,4.558,0.855,16.947
9777090,K03672.01,,FALSE POSITIVE,5.50817321,134.32367,3.6845,226850.0,39.18,0.739,268.7,16.0,5051.0,4.663,0.644,17.779
11455484,K03673.01,,FALSE POSITIVE,6.142812722,135.16085,6.0751,96593.0,31.9,0.477,316.1,104.0,5780.0,4.438,1.0,16.152
2446623,K03674.01,,FALSE POSITIVE,175.06586091,179.043787,4.5181,45134.0,40.63,1.149,320.6,8.0,6021.0,4.57,0.819,15.62
9596089,K03675.01,,FALSE POSITIVE,20.8392148,133.49781,2.3321,177508.0,51.9,0.894,197.6,4.0,5378.0,4.488,0.812,16.583
5738506,K03676.01,,FALSE POSITIVE,9.50158045,131.97492,5.0701,443400.0,73.07,0.444,314.9,0.0,5780.0,4.438,1.0,18.347
9777087,K03747.02,,FALSE POSITIVE,19.226055,132.6309,2.949,3266.0,3.52,0.2579,10.1,10.0,5193.0,4.689,0.621,17.065
4247807,K03748.01,,FALSE POSITIVE,2.050435466,133.288776,8.0122,7765.3,34.84,1.275,445.8,554.0,5440.0,4.496,0.825,14.808
11547869,K03749.01,,CANDIDATE,10.72725536,132.90239,1.7541,56197.0,12.85,1.056,160.5,10.0,3324.0,5.006,0.268,16.415
7700590,K03750.01,,FALSE POSITIVE,1.507101452,132.092456,5.2005,15847.0,39.32,1.246,273.5,760.0,5884.0,4.453,0.876,14.848
9053086,K03751.01,,FALSE POSITIVE,1.274841686,131.623318,3.5903,50253.0,63.68,1.128,353.0,485.0,6211.0,4.247,1.281,14.034
3128552,K02055.02,Kepler-1073 c,CONFIRMED,4.02582434,135.42508,2.8059,265.3,1.79,0.017,23.9,256.0,5509.0,4.308,1.116,14.523
5467113,K03825.01,,FALSE POSITIVE,2.845746618,134.276987,13.0719,557741.0,135.99,0.126,829.1,278.0,5641.0,3.948,1.776,15.833
8240123,K03826.01,,FALSE POSITIVE,2.30120705,132.18748,25.08,1688.1,28.64,1.262,132.5,492.0,5641.0,4.554,0.85,15.818
5114623,K03827.01,,FALSE POSITIVE,337.377514,336.53604,12.136,6110.0,37.23,1.245,60.0,,6029.0,4.452,0.998,15.36
5114623,K03827.02,,FALSE POSITIVE,389.28075044,310.5901867,12.52,,,,,,,,,15.36
10031907,K03828.01,,FALSE POSITIVE,8.58965725,132.01852,8.9793,1161.5,27.86,1.249,107.8,126.0,5697.0,4.539,0.892,14.649
6525946,K02093.02,,CANDIDATE,2.508116,133.98497,2.504,188.1,12.28,0.472,18.3,426.0,5096.0,2.435,8.769,15.357
5480736,K03904.01,,FALSE POSITIVE,8.56751264,136.06104,5.449,347.9,23.05,1.182,17.9,155.0,6212.0,4.42,1.054,14.943
8487748,K03905.01,,FALSE POSITIVE,1.061934313,131.72596,3.194,607.0,15.14,1.218,70.0,1261.0,4304.0,4.675,0.566,15.454
9892856,K03906.01,,FALSE POSITIVE,2.406574511,133.73667,3.4382,738.0,26.22,1.187,63.9,553.0,6167.0,4.428,1.107,15.42
7137213,K03907.01,,FALSE POSITIVE,28.64338839,141.22933,1.2246,624.3,5.82,0.968,23.1,46.0,6507.0,4.002,1.767,12.642
6795089,K07792.01,,FALSE POSITIVE,96.231257,217.00033,2.488,938.0,29.26,0.442,8.8,6.0,4895.0,2.674,9.529,13.648
3340313,K03677.01,,FALSE POSITIVE,30.5528701,143.348399,5.3367,63521.0,63.57,1.134,510.8,20.0,6441.0,4.367,1.165,16.245
9892816,K01955.04,Kepler-342 c,CONFIRMED,26.2347447,141.99379,3.536,196.5,2.76,0.985,22.0,39.0,6297.0,4.26,1.369,13.147
